Spectrum ID	Database ID	InChi Key	Solvent	Sample pH	Frequency	Atom number (pretend it's the corresponding InChI number for now)	Shift (ppm)
1455	HMDB00650	QWCKQJZIFLGMSD-GSVOUGTGSA-N	Water	7	500 MHz	6	1.89
1455	HMDB00650	QWCKQJZIFLGMSD-GSVOUGTGSA-N	Water	7	500 MHz	4	3.7
1416	HMDB00549	YEJRWHAVMIAJKC-UHFFFAOYSA-N	Water	7	500 MHz	3	2.24
1416	HMDB00549	YEJRWHAVMIAJKC-UHFFFAOYSA-N	Water	7	500 MHz	4	2.47
1416	HMDB00549	YEJRWHAVMIAJKC-UHFFFAOYSA-N	Water	7	500 MHz	2	4.33
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	2	4.01
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	3	1.65
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	6	1.3
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	5	1.3
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	4	1.3
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	7	1.3
1493	HMDB00711	JKRDADVRIYVCCY-UHFFFAOYSA-N	Water	7	500 MHz	8	0.85
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	8	1.37
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	3	1.94
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	3	2.05
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	5	2.66
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	2	4.46
2034	HMDB06024	JYVXNLLUYHCIIH-LURJTMIESA-N	Water	7	500 MHz	2	4.55
1720	HMDB01511	DRBBFCLWYRJSJZ-UHFFFAOYSA-N	Water	7	500 MHz	9	3.03
1720	HMDB01511	DRBBFCLWYRJSJZ-UHFFFAOYSA-N	Water	7	500 MHz	10	3.93
1463	HMDB00665	LVRFTAZAXQPQHI-UHFFFAOYSA-N	Water	7	500 MHz	8	0.93
1463	HMDB00665	LVRFTAZAXQPQHI-UHFFFAOYSA-N	Water	7	500 MHz	5	0.93
1463	HMDB00665	LVRFTAZAXQPQHI-UHFFFAOYSA-N	Water	7	500 MHz	3	1.59
1463	HMDB00665	LVRFTAZAXQPQHI-UHFFFAOYSA-N	Water	7	500 MHz	4	1.77
1463	HMDB00665	LVRFTAZAXQPQHI-UHFFFAOYSA-N	Water	7	500 MHz	2	4.28
1651	HMDB01151	WQZGKKKJIJFFOK-HOWGCPQDSA-N	Water	7	500 MHz	11	3.69
1651	HMDB01151	WQZGKKKJIJFFOK-HOWGCPQDSA-N	Water	7	500 MHz	11	3.87
1956	HMDB03355	JJMDCOVWQOJGCB-UHFFFAOYSA-N	Water	7	500 MHz	5	1.64
1956	HMDB03355	JJMDCOVWQOJGCB-UHFFFAOYSA-N	Water	7	500 MHz	6	1.64
1956	HMDB03355	JJMDCOVWQOJGCB-UHFFFAOYSA-N	Water	7	500 MHz	4	2.22
1956	HMDB03355	JJMDCOVWQOJGCB-UHFFFAOYSA-N	Water	7	500 MHz	7	3
1043	HMDB00034	GFFGJBXGBJISGV-UHFFFAOYSA-N	Water	7	500 MHz	2	8.11
1043	HMDB00034	GFFGJBXGBJISGV-UHFFFAOYSA-N	Water	7	500 MHz	6	8.12
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	6	3.37
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	5	3.564
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	4	3.649
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	5	3.649
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	11	3.739
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	6	3.799
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	4	3.842
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	11	3.883
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	3	3.923
1134	HMDB00169	WQZGKKKJIJFFOK-QTVWNMPRSA-N	Water	7	500 MHz	2	5.172
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	7	3.577
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	7	3.695
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	11	3.695
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	3	3.823
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	5	3.823
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	11	3.823
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	4	3.903
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	5	4.005
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	11	4.029
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	3	4.118
1460	HMDB00660	RFSUNEUAIZKAJO-ARQDHWQXSA-N	Water	7	500 MHz	4	4.118
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	7	1.65
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	3	1.65
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	8	2.63
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	4	2.63
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	6	2.69
2051	HMDB11634	OTBHHUPVCYLGQO-UHFFFAOYSA-N	Water	7	500 MHz	2	2.69
1937	HMDB03219	HSNZZMHEPUFJNZ-UHFFFAOYSA-N	Water	7	500 MHz	3	3.66
1937	HMDB03219	HSNZZMHEPUFJNZ-UHFFFAOYSA-N	Water	7	500 MHz	4	3.75
1937	HMDB03219	HSNZZMHEPUFJNZ-UHFFFAOYSA-N	Water	7	500 MHz	13	3.85
1937	HMDB03219	HSNZZMHEPUFJNZ-UHFFFAOYSA-N	Water	7	500 MHz	8	3.85
1937	HMDB03219	HSNZZMHEPUFJNZ-UHFFFAOYSA-N	Water	7	500 MHz	5	3.99
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	12	0.86
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	11	1.28
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	10	1.28
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	9	1.6
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	8	2.42
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	13	2.5
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	13	2.63
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	7	3.18
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	17	3.18
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	16	3.18
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	5	3.61
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	5	3.85
1490	HMDB00705	VVPRQWTYSNDTEA-UHFFFAOYSA-N	Water	7	500 MHz	4	5.6
1024	HMDB00005	TYEYBOSBBBHJIV-UHFFFAOYSA-N	Water	7	500 MHz	6	2.76
1024	HMDB00005	TYEYBOSBBBHJIV-UHFFFAOYSA-N	Water	7	500 MHz	7	1.07
1516	HMDB00746	LVRFTAZAXQPQHI-YFKPBYRVSA-N	Water	7	500 MHz	9	0.92
1516	HMDB00746	LVRFTAZAXQPQHI-YFKPBYRVSA-N	Water	7	500 MHz	8	0.93
1516	HMDB00746	LVRFTAZAXQPQHI-YFKPBYRVSA-N	Water	7	500 MHz	6	1.52
1516	HMDB00746	LVRFTAZAXQPQHI-YFKPBYRVSA-N	Water	7	500 MHz	4	1.74
1303	HMDB00267	ODHCTXKNWHHXJC-VKHMYHEASA-N	Water	7	600 MHz	4	2.02
1303	HMDB00267	ODHCTXKNWHHXJC-VKHMYHEASA-N	Water	7	600 MHz	3	2.39
1303	HMDB00267	ODHCTXKNWHHXJC-VKHMYHEASA-N	Water	7	600 MHz	4	2.5
1303	HMDB00267	ODHCTXKNWHHXJC-VKHMYHEASA-N	Water	7	600 MHz	5	4.17
1139	HMDB00174	SHZGCJCMOBCMKK-DHVFOXMCSA-N	Water	7	500 MHz	13	5.21
1139	HMDB00174	SHZGCJCMOBCMKK-DHVFOXMCSA-N	Water	7	500 MHz	2	4.56
1139	HMDB00174	SHZGCJCMOBCMKK-DHVFOXMCSA-N	Water	7	500 MHz	17	4.2
1139	HMDB00174	SHZGCJCMOBCMKK-DHVFOXMCSA-N	Water	7	500 MHz	15	3.86
